fold,epoch,train_loss,train_acc,val_loss,val_acc
1,1,0.5718821759151324,0.7258883248730964,0.5373005332090915,0.7307692307692307
1,2,0.4884694818716162,0.7580372250423012,0.506510737614754,0.8269230769230769
1,3,0.38114225819026154,0.8240270727580372,0.5174670593860822,0.8205128205128205
1,4,0.2987816287756168,0.8747884940778342,0.5146474463817401,0.7628205128205128
1,5,0.3298172343099985,0.8595600676818951,0.45717308612970203,0.8525641025641025
1,6,0.2824053293103494,0.8663282571912013,0.6044269563295902,0.8076923076923077
1,7,0.3141225289723595,0.856175972927242,0.37769207740441346,0.8461538461538461
1,8,0.2763299701480091,0.8798646362098139,0.377736964286902,0.8717948717948718
1,9,0.24613893264037906,0.8984771573604061,0.4941568825489435,0.8333333333333334
1,10,0.24961653931693578,0.8849407783417935,0.5099605440329282,0.8397435897435898
1,11,0.2148642498501868,0.9103214890016921,0.42620226205923617,0.8717948717948718
1,12,0.1731724046964936,0.9323181049069373,0.3753659278154373,0.8974358974358975
1,13,0.15973766922143914,0.9323181049069373,0.4916337808737388,0.8525641025641025
1,14,0.16794963439456903,0.9289340101522843,0.3905165699812082,0.8717948717948718
1,15,0.14364146888760343,0.9475465313028765,0.421625092625618,0.8525641025641025
