fold,epoch,train_loss,train_acc,val_loss,val_acc
5,1,0.45597634177159124,0.7679180887372014,0.4379927627048137,0.8819875776397516
5,2,0.2247898422003606,0.931740614334471,0.09247842717985189,0.9937888198757764
5,3,0.16566648860636832,0.9453924914675768,0.1375912250198933,0.968944099378882
5,4,0.13938480607987264,0.947098976109215,0.12520233555610136,0.9565217391304348
5,5,0.12685509465965394,0.947098976109215,0.18716318525882983,0.8819875776397516
5,6,0.0874354836782091,0.9658703071672355,0.04728739629991306,0.9875776397515528
5,7,0.1041626543467769,0.9590443686006825,0.06688530724611341,0.9813664596273292
5,8,0.08948362705142018,0.9641638225255973,0.07197114626258057,0.9813664596273292
5,9,0.08691564778266507,0.9709897610921502,0.05763033254546408,0.9875776397515528
5,10,0.06878919696034831,0.984641638225256,0.054354732266123994,0.9813664596273292
5,11,0.07576622046631962,0.9795221843003413,0.04910040216416306,0.9813664596273292
5,12,0.07671286223564334,0.9726962457337884,0.052185199830843056,0.9813664596273292
5,13,0.06721737476084827,0.9761092150170648,0.0437738238052922,0.9813664596273292
5,14,0.06109074864269524,0.9726962457337884,0.04379433865502754,0.9813664596273292
5,15,0.07962427262865236,0.9726962457337884,0.04616497807574939,0.9937888198757764
