Feature_Set,Feature_Name,Importance_mean,Importance_std
Disc & Vessel,vessel_pi_H1_px15,0.0032948869060811167,0.0005802107098485381
Disc & Vessel,vessel_pi_H1_px6,0.003230991484665901,0.0005497276117346388
Disc & Vessel,vessel_betti_curve_H1_bin2,0.003139430154922876,0.0004463136976691644
Disc & Vessel,cup_pi_H0_px13,0.0030518559484337742,0.0006460433509845018
Disc & Vessel,vessel_betti_curve_H1_bin1,0.0029886358053548448,0.0005684310638996151
Disc & Vessel,cup_betti_curve_H0_bin2,0.002953412733867204,0.00033162128398940056
Disc & Vessel,vessel_betti_curve_H0_bin1,0.0029061323685104865,0.0005437757150260536
Disc & Vessel,cup_betti_curve_H1_bin8,0.0027924439040746185,0.00041018212851661763
Disc & Vessel,cup_pi_H0_px2,0.002745415357655623,0.0005528813304565383
Disc & Vessel,cup_pi_H0_px6,0.0025929086472581933,0.0007082781353551567
Disc & Vessel,vessel_pi_H1_px1,0.002550066317569281,0.00026940673171051735
Disc & Vessel,cup_betti_curve_H1_bin3,0.002535531002552966,0.0008263931268811024
Disc & Vessel,cup_pi_H1_px8,0.002109912692150053,0.00022719391958820237
Disc & Vessel,cup_betti_curve_H1_bin1,0.002060477500725833,0.000492182177930449
Disc & Vessel,vessel_pi_H1_px7,0.0020051375114020537,0.00018356045450048443
Disc & Vessel,cup_pi_H0_px5,0.0017675871278124526,0.0004763857966844362
Disc & Vessel,vessel_pi_H1_px13,0.0016357204931563844,0.000318987144005829
Disc & Vessel,cup_pi_H0_px3,0.0015918857092174505,0.0006694956894508879
Disc & Vessel,cup_pi_H1_px0,0.001224019450764113,0.00021320138325518894
Disc & Vessel,cup_pi_H1_px6,0.0012135190173754484,0.00017243998191086886
Disc & Vessel,vessel_pi_H1_px2,0.0011878325550054756,0.00040095290602714604
Disc & Vessel,cup_pi_H0_px8,0.0011256703101319744,0.0003360055759377917
Disc & Vessel,vessel_pi_H0_px1,0.001007532040153785,0.00034727153464550307
Disc & Vessel,cup_pi_H1_px5,0.0009844921146813285,0.00019135954714228362
Disc & Vessel,cup_pi_H1_px19,0.0006101867424188439,9.740114752469428e-05
Disc & Vessel,cup_pi_H1_px14,0.0005928805824055658,0.0002467037089065778
Disc & Vessel,vessel_pi_H0_px7,0.0005748054740931749,0.0002484312279584104
Disc & Vessel,cup_betti_curve_H0_bin0,0.0005725656437139664,0.00018698853643381693
Disc & Vessel,vessel_betti_curve_H0_bin0,0.00043620146193340374,0.00019174971017397479
Disc & Vessel,vessel_betti_curve_H1_bin0,0.00043250560791361194,0.00010844335297986381
Disc & Vessel,cup_betti_curve_H1_bin0,0.0004021313061324053,0.00020032904513739272
Disc & Vessel,cup_pi_H0_px19,0.0004008987942225275,0.000191757785291149
Disc & Vessel,vessel_pi_H1_px8,0.0003126820517098867,0.00011503096773154942
Disc & Vessel,vessel_pi_H0_px13,0.0001670306536438755,0.00011672101338150505
Disc & Vessel,vessel_pi_H0_px2,0.00015103889282108297,6.882777676618068e-05
Disc & Vessel,vessel_pi_H1_px3,6.527180736068633e-05,3.185253027965519e-05
Disc & Vessel,cup_pi_H0_px14,4.478289224708758e-05,5.879550142329604e-05
Disc & Vessel,cup_pi_H0_px4,2.193197116602727e-05,2.6887430123828175e-05
Disc & Vessel,vessel_pi_H1_px19,1.502723772116439e-05,3.005447544232878e-05
Disc & Vessel,cup_pi_H1_px9,4.345419585605968e-06,8.690839171209721e-06
Disc & Vessel,vessel_pi_H1_px9,0.0,0.0
Disc & Vessel,vessel_pi_H0_px9,0.0,0.0
Disc & Vessel,vessel_betti_curve_H0_bin9,0.0,0.0
Disc & Vessel,vessel_pi_H0_px8,0.0,0.0
Disc & Vessel,vessel_pi_H1_px4,0.0,0.0
Disc & Vessel,vessel_pi_H0_px19,0.0,0.0
Disc & Vessel,vessel_pi_H1_px14,0.0,0.0
Disc & Vessel,vessel_pi_H0_px4,0.0,0.0
Disc & Vessel,cup_betti_curve_H1_bin9,0.0,0.0
Disc & Vessel,vessel_betti_curve_H1_bin9,0.0,0.0
Disc & Vessel,cup_betti_curve_H0_bin9,0.0,0.0
Disc & Vessel,vessel_pi_H0_px3,0.0,0.0
Disc & Vessel,cup_pi_H0_px9,0.0,0.0
Disc & Vessel,cup_pi_H1_px4,0.0,0.0
Disc & Vessel,vessel_pi_H0_px14,0.0,0.0
Disc & Texture,texture_amp_wasserstein_H1,0.05737573466375516,0.007805308667617272
Disc & Texture,texture_pi_H0_px17,0.040315153693423506,0.004570798574675088
Disc & Texture,texture_pi_H0_px12,0.03629131653306461,0.003708740008387291
Disc & Texture,texture_pi_H0_px10,0.033179671584496036,0.002390621949570296
Disc & Texture,texture_amp_landscape_H1,0.020708927413034765,0.0038903016062785474
Disc & Texture,texture_amp_bottleneck_H0,0.019884648380720352,0.0018715312631341144
Disc & Texture,texture_pi_H0_px16,0.019386014254211555,0.0021395212330463506
Disc & Texture,texture_amp_heat_H1,0.019333303911402915,0.0031891033844671313
Disc & Texture,texture_entropy_H0,0.019194638007996912,0.0030028076283559026
Disc & Texture,texture_pi_H0_px18,0.018719069992772692,0.0016319496122386595
Disc & Texture,cup_amp_heat_H0,0.018009123462340657,0.0025692134693921223
Disc & Texture,texture_pi_H0_px7,0.015456783186142974,0.003524867089119852
Disc & Texture,texture_pi_H0_px24,0.015444242799336861,0.0013848820146128548
Disc & Texture,texture_betti_curve_H0_bin6,0.012879405783446544,0.0026895597103051313
Disc & Texture,texture_pi_H0_px15,0.012694220477562948,0.0033648679919814845
Disc & Texture,texture_amp_betti_H0,0.012282076515113656,0.0023519671352431495
Disc & Texture,cup_amp_heat_H1,0.011229421550564842,0.0010214671282939775
Disc & Texture,texture_amp_landscape_H0,0.010572271602616305,0.0019258571759912452
Disc & Texture,texture_amp_wasserstein_H0,0.01040089997951447,0.0015442107134241644
Disc & Texture,texture_amp_betti_H1,0.010319369794416739,0.0010121884036502632
Disc & Texture,cup_pi_H0_px24,0.010093664995462144,0.0005729770996345015
Disc & Texture,texture_pi_H0_px11,0.010045804184116863,0.001774728171126194
Disc & Texture,texture_pi_H1_px24,0.010043295736875481,0.0009085431082811491
Disc & Texture,texture_betti_curve_H0_bin7,0.009949775163271684,0.0010390667885868431
Disc & Texture,texture_betti_curve_H0_bin4,0.009884416179913915,0.0022508871600965563
Disc & Texture,cup_pi_H0_px21,0.009154658679292455,0.0007850205087777974
Disc & Texture,texture_amp_heat_H0,0.009065076453122867,0.000556106030267958
Disc & Texture,cup_amp_wasserstein_H0,0.008815537071418172,0.0014203204331608673
Disc & Texture,texture_pi_H1_px21,0.008748678797404813,0.0019445009264133343
Disc & Texture,cup_amp_betti_H0,0.008500013042594479,0.0013798511724251083
Disc & Texture,cup_pi_H1_px21,0.008389260154998598,0.0008105829415491615
Disc & Texture,cup_pi_H1_px22,0.008374205178895195,0.001734326322937961
Disc & Texture,texture_entropy_H1,0.008352008786415985,0.0012230411253948653
Disc & Texture,cup_pi_H1_px24,0.00825206358731936,0.0016790425924230134
Disc & Texture,texture_pi_H0_px5,0.008112493676881783,0.001954134131863713
Disc & Texture,cup_amp_landscape_H1,0.008022976165724246,0.0015692365832257326
Disc & Texture,cup_entropy_H1,0.008019375509327221,0.0010949248809910346
Disc & Texture,cup_pi_H0_px23,0.007773346220657893,0.0023658820951696336
Disc & Texture,texture_pi_H0_px23,0.007768045632603253,0.0009232669136789061
Disc & Texture,cup_pi_H0_px17,0.0076594096066969096,0.002018601241611258
Disc & Texture,cup_amp_wasserstein_H1,0.007570401563836551,0.0008751533042234012
Disc & Texture,texture_pi_H0_px21,0.007558069063704484,0.0005319967296020127
Disc & Texture,cup_entropy_H0,0.007535911737734037,0.0012085821771815961
Disc & Texture,texture_amp_bottleneck_H1,0.007446323356262022,0.0008244603900139979
Disc & Texture,texture_betti_curve_H0_bin5,0.007420428838782721,0.0008978988717259381
Disc & Texture,texture_betti_curve_H1_bin6,0.007414494702408093,0.0019294024863639979
Disc & Texture,cup_pi_H1_px20,0.007247371982727716,0.0005928113330600276
Disc & Texture,cup_amp_landscape_H0,0.007032960556927502,0.0011029598688445095
Disc & Texture,cup_pi_H0_px20,0.006912426550054779,0.0008681349322031894
Disc & Texture,cup_amp_betti_H1,0.006899079600528174,0.0008900413689198395
Disc & Texture,texture_pi_H1_px23,0.0068783828633820305,0.0007452528407623268
Disc & Texture,texture_pi_H1_px12,0.006799826755270974,0.0009044236982819817
Disc & Texture,texture_pi_H1_px22,0.006746132641542726,0.001179100541403711
Disc & Texture,texture_pi_H0_px22,0.0066651029328121236,0.0016100921888117846
Disc & Texture,texture_pi_H0_px20,0.006532185554608367,0.0008114860017359567
Disc & Texture,texture_betti_curve_H0_bin2,0.006376044801230388,0.0014905207210922631
Disc & Texture,cup_pi_H0_px22,0.006321826961998639,0.0004849722273888954
Disc & Texture,texture_betti_curve_H1_bin5,0.0061669933072576195,0.00039706574765660085
Disc & Texture,texture_pi_H1_px20,0.006094924114160745,0.0011579568583835063
Disc & Texture,texture_betti_curve_H1_bin7,0.006083617556341148,0.0015648932610590244
Disc & Texture,cup_pi_H1_px23,0.006007467118040029,0.0014155937196023013
Disc & Texture,texture_pi_H1_px16,0.005998092353704838,0.0013684936516973252
Disc & Texture,texture_betti_curve_H0_bin3,0.0059886317467421875,0.0008640016411741691
Disc & Texture,cup_pi_H1_px17,0.005966207091194517,0.0008729305545913947
Disc & Texture,texture_pi_H1_px15,0.00588580504526045,0.0011888256786197777
Disc & Texture,cup_pi_H0_px16,0.00584775098534381,0.0007473170428773571
Disc & Texture,cup_amp_bottleneck_H0,0.005789438813911653,0.0007829966332099363
Disc & Texture,texture_pi_H1_px11,0.0057113606801935425,0.0008359078708150413
Disc & Texture,texture_pi_H0_px6,0.005412216364445867,0.0008609768421580765
Disc & Texture,texture_betti_curve_H1_bin4,0.00537923270002667,0.00047230715623215215
Disc & Texture,cup_amp_bottleneck_H1,0.005337539343966208,0.0010294416447091796
Disc & Texture,texture_pi_H1_px1,0.005283555019816729,0.0025395676730686784
Disc & Texture,texture_pi_H0_px0,0.005209760638783187,0.0008693286495519928
Disc & Texture,texture_pi_H1_px18,0.005155473235957145,0.001085437112396452
Disc & Texture,cup_pi_H0_px18,0.0050765180440670455,0.0005084652103894264
Disc & Texture,texture_pi_H1_px17,0.004988094257583029,0.00022354579813728095
Disc & Texture,texture_betti_curve_H0_bin8,0.004756124432395984,0.0005867998816821907
Disc & Texture,texture_betti_curve_H0_bin1,0.004552475477633389,0.0009115244948983009
Disc & Texture,cup_betti_curve_H0_bin6,0.004525987280988625,0.0011037894846238517
Disc & Texture,texture_betti_curve_H1_bin2,0.004492362009327779,0.0005506341896098758
Disc & Texture,cup_pi_H0_px15,0.004449049478490209,0.0009667143650421359
Disc & Texture,texture_betti_curve_H1_bin3,0.004427952744299158,0.000725020306189338
Disc & Texture,cup_betti_curve_H0_bin7,0.004371442795213024,0.00042070844613840746
Disc & Texture,texture_pi_H0_px13,0.004348719523149304,0.00100613510790897
Disc & Texture,texture_pi_H1_px6,0.0042892100242159364,0.0009480398495284998
Disc & Texture,cup_pi_H1_px12,0.004283475327715356,0.0013515561792327602
Disc & Texture,texture_pi_H1_px0,0.00423703792859967,0.0008808544741138359
Disc & Texture,cup_pi_H1_px18,0.004208393506152641,0.00036507497690762186
Disc & Texture,cup_betti_curve_H0_bin5,0.00411979025690262,0.0007362890229626705
Disc & Texture,cup_pi_H1_px16,0.00411857156947189,0.0007293693767831052
Disc & Texture,cup_betti_curve_H1_bin6,0.004040830085244037,0.001003804075012584
Disc & Texture,texture_betti_curve_H1_bin8,0.003989625071928425,0.00045190093163290855
Disc & Texture,texture_pi_H1_px10,0.003887032077503197,0.0007645953085465663
Disc & Texture,cup_betti_curve_H1_bin2,0.0037746212069448594,0.0010698749681751724
Disc & Texture,texture_pi_H0_px1,0.0036011596148380056,0.00028268971373046566
Disc & Texture,cup_betti_curve_H1_bin4,0.0035414050809686876,0.0007141792494723755
Disc & Texture,texture_betti_curve_H1_bin1,0.003540769665517729,0.0005365511258779452
Disc & Texture,cup_betti_curve_H0_bin4,0.003539240366745023,0.00012612450906040649
Disc & Texture,cup_pi_H1_px7,0.003518054765716136,0.0005389880875514651
Disc & Texture,cup_pi_H0_px0,0.0034837120221615824,0.0005524796866439206
Disc & Texture,cup_pi_H1_px3,0.0034274300087029476,0.0007324079052589105
Disc & Texture,cup_betti_curve_H1_bin7,0.0033310448503167216,0.0004721019036196494
Disc & Texture,texture_pi_H1_px7,0.0033211502550119197,0.0004806840309737179
Disc & Texture,texture_pi_H1_px5,0.0032667676414911972,0.00046991844116986143
Disc & Texture,cup_pi_H1_px2,0.003196477036430199,0.0007035256119835962
Disc & Texture,cup_betti_curve_H1_bin5,0.0031041580089714196,0.0006348049457183183
Disc & Texture,cup_pi_H0_px12,0.0030964273551955562,0.0004407969283108196
Disc & Texture,cup_betti_curve_H0_bin1,0.003093729389152837,0.0003998041327240478
Disc & Texture,cup_betti_curve_H0_bin3,0.0030493742829465443,0.0003388160797448645
Disc & Texture,cup_pi_H1_px11,0.00304539648240169,0.0007984406955657521
Disc & Texture,cup_betti_curve_H0_bin8,0.0028202755821075585,0.0005396345318296362
Disc & Texture,cup_pi_H1_px15,0.0027349657006161708,0.00024015267773956032
Disc & Texture,cup_pi_H1_px13,0.002627844889878503,0.000395587804529555
Disc & Texture,cup_pi_H0_px10,0.002465903161641317,0.0005785115454225205
Disc & Texture,cup_betti_curve_H1_bin8,0.0024447117205374656,0.0003452222481065079
Disc & Texture,cup_betti_curve_H1_bin3,0.0023864748230396212,0.0005987056582230114
Disc & Texture,cup_pi_H1_px1,0.0023494977665499206,0.00028694275372854414
Disc & Texture,cup_betti_curve_H0_bin2,0.002273576349693939,0.0002728162204679734
Disc & Texture,cup_pi_H0_px2,0.0021425783164210205,0.0001463172029355003
Disc & Texture,texture_pi_H1_px13,0.0021253357691606257,0.0004502881087101318
Disc & Texture,cup_pi_H0_px3,0.0020688473015396105,0.000771249509087357
Disc & Texture,cup_pi_H0_px11,0.0019984555900811477,0.000548039523315138
Disc & Texture,cup_pi_H0_px1,0.001995632148461084,0.00037004958801486906
Disc & Texture,cup_pi_H0_px13,0.0019611658610292487,0.0003801938455224976
Disc & Texture,cup_pi_H0_px6,0.0018351728040730234,0.0004510199116881129
Disc & Texture,cup_pi_H1_px10,0.0016889828377342434,0.00037810296576513383
Disc & Texture,texture_pi_H0_px2,0.001629832610846213,0.0005198868557144491
Disc & Texture,cup_betti_curve_H1_bin1,0.0016007544030336954,3.858965598651571e-05
Disc & Texture,cup_pi_H0_px5,0.0015702410838225385,0.00013470836947503158
Disc & Texture,cup_pi_H0_px7,0.00142189013728556,0.0004644566330474624
Disc & Texture,cup_pi_H1_px8,0.0014128048330333011,0.00022308161855244855
Disc & Texture,texture_pi_H0_px8,0.0012311082949397177,0.00038566968493162855
Disc & Texture,texture_pi_H0_px19,0.0012273616883429026,0.0001744712008366745
Disc & Texture,texture_betti_curve_H0_bin0,0.001097242372054366,0.0003880117606620854
Disc & Texture,cup_pi_H1_px6,0.0010932267833543643,0.0002784890933601301
Disc & Texture,cup_pi_H1_px0,0.0009356970690518635,5.770617737422026e-05
Disc & Texture,cup_pi_H1_px5,0.0007569963712096214,0.0003407429729361663
Disc & Texture,texture_betti_curve_H1_bin0,0.0007489148511231686,0.0005052273105708081
Disc & Texture,cup_pi_H1_px19,0.0006790824470787197,0.0001278439908484251
Disc & Texture,cup_betti_curve_H1_bin0,0.0006557683670403427,0.00028956687864040186
Disc & Texture,texture_pi_H1_px19,0.000529302649667825,0.0003466277931396235
Disc & Texture,cup_pi_H0_px8,0.0004944435927871405,7.393312662236388e-05
Disc & Texture,texture_pi_H1_px2,0.0004437593025708859,0.0001828223331948682
Disc & Texture,cup_pi_H0_px19,0.00026407619947811607,0.0001669763406045657
Disc & Texture,cup_betti_curve_H0_bin0,0.00024553483435454503,0.00015158613589340509
Disc & Texture,texture_pi_H1_px3,0.0001887545155631649,0.00015482651149098582
Disc & Texture,texture_pi_H1_px8,0.00018541618635695427,8.83593676175824e-05
Disc & Texture,cup_pi_H1_px14,0.00013014619804020228,0.00018123150360160832
Disc & Texture,texture_pi_H0_px14,2.4789307525438412e-05,4.010099027941496e-05
Disc & Texture,cup_pi_H0_px14,2.0253435084609783e-05,2.5442993551747068e-05
Disc & Texture,cup_pi_H0_px4,1.5351577117980198e-05,3.0703154235960396e-05
Disc & Texture,texture_pi_H0_px3,4.525471676040146e-06,9.050943352079108e-06
Disc & Texture,texture_pi_H0_px9,4.259882716371146e-06,8.519765432741923e-06
Disc & Texture,cup_betti_curve_H0_bin9,0.0,0.0
Disc & Texture,cup_betti_curve_H1_bin9,0.0,0.0
Disc & Texture,texture_betti_curve_H1_bin9,0.0,0.0
Disc & Texture,cup_pi_H1_px9,0.0,0.0
Disc & Texture,cup_pi_H0_px9,0.0,0.0
Disc & Texture,texture_pi_H1_px14,0.0,0.0
Disc & Texture,texture_pi_H1_px9,0.0,0.0
Disc & Texture,texture_pi_H1_px4,0.0,0.0
Disc & Texture,texture_pi_H0_px4,0.0,0.0
Disc & Texture,texture_betti_curve_H0_bin9,0.0,0.0
Disc & Texture,cup_pi_H1_px4,0.0,0.0
Vessel & Texture,texture_amp_wasserstein_H1,0.05590031803951825,0.005085855661739434
Vessel & Texture,texture_pi_H0_px12,0.04116012738168061,0.0027396961601805375
Vessel & Texture,texture_pi_H0_px17,0.03788845485457098,0.002962869389782183
Vessel & Texture,texture_pi_H0_px10,0.031186144340477718,0.0016326583781202247
Vessel & Texture,texture_amp_heat_H1,0.023659335085927546,0.0020846544158516604
Vessel & Texture,texture_amp_landscape_H1,0.020734906741079445,0.004824672663648006
Vessel & Texture,texture_pi_H0_px18,0.020006147496604024,0.001985793019998568
Vessel & Texture,texture_amp_bottleneck_H0,0.018552952888517906,0.0023946951678230914
Vessel & Texture,texture_pi_H0_px16,0.018014110385240166,0.0017959872662307922
Vessel & Texture,vessel_amp_wasserstein_H1,0.017516635939965816,0.0024286119779174573
Vessel & Texture,texture_entropy_H0,0.017413480742101268,0.0036565586358491375
Vessel & Texture,vessel_amp_betti_H1,0.017406707469753598,0.002830784761143958
Vessel & Texture,texture_pi_H0_px7,0.01543087384084627,0.003142359233644024
Vessel & Texture,texture_pi_H0_px24,0.01439179535926204,0.0032959530323312986
Vessel & Texture,texture_pi_H0_px15,0.013722481058862892,0.0029647760779532035
Vessel & Texture,texture_pi_H1_px24,0.011953283825338282,0.0008115821647685689
Vessel & Texture,texture_amp_landscape_H0,0.010721743058314805,0.0004226442329899345
Vessel & Texture,vessel_entropy_H1,0.010623493188141476,0.0025389841617038194
Vessel & Texture,texture_pi_H0_px11,0.009858330617177663,0.0010116741538060037
Vessel & Texture,texture_betti_curve_H0_bin4,0.009845926039272975,0.0013599719568474684
Vessel & Texture,texture_betti_curve_H0_bin7,0.009839478958628878,0.0014247105171498076
Vessel & Texture,vessel_amp_betti_H0,0.009780259560307699,0.0009080420222406928
Vessel & Texture,vessel_betti_curve_H0_bin8,0.009665533758253467,0.0014759146651517295
Vessel & Texture,texture_betti_curve_H0_bin6,0.009629506795839217,0.0020916881632095747
Vessel & Texture,texture_pi_H0_px5,0.009518146226126229,0.0011297883297313987
Vessel & Texture,vessel_amp_landscape_H1,0.00932774469695651,0.001206912291749076
Vessel & Texture,texture_amp_betti_H0,0.009221009481871724,0.0022152379098542303
Vessel & Texture,vessel_pi_H0_px17,0.009212689660265746,0.0014419711570680899
Vessel & Texture,texture_pi_H1_px21,0.00901967198797264,0.0020738039793920075
Vessel & Texture,texture_amp_heat_H0,0.008504088930362575,0.0010005310801593022
Vessel & Texture,vessel_amp_heat_H0,0.008387202127870901,0.0010891920188141812
Vessel & Texture,vessel_pi_H0_px23,0.008186829256063257,0.001373142911169117
Vessel & Texture,texture_amp_betti_H1,0.008128602561358673,0.001489441731430446
Vessel & Texture,texture_entropy_H1,0.007981873252929214,0.0009660507708354195
Vessel & Texture,vessel_entropy_H0,0.007911020681604031,0.0010345251512000624
Vessel & Texture,texture_pi_H0_px23,0.007843730177352647,0.0012837903264849113
Vessel & Texture,texture_pi_H1_px16,0.007737927030065423,0.0009333410818798169
Vessel & Texture,texture_pi_H0_px21,0.007733008968894617,0.0006942505187904457
Vessel & Texture,texture_betti_curve_H0_bin5,0.007566950627190869,0.0011805340969502796
Vessel & Texture,texture_amp_wasserstein_H0,0.007533841768026234,0.00133483203905125
Vessel & Texture,texture_pi_H1_px22,0.00743298349266531,0.0005061317368580362
Vessel & Texture,texture_pi_H0_px20,0.007209554622284367,0.00083021146279998
Vessel & Texture,texture_pi_H1_px20,0.007154161632242681,0.0012281022977623155
Vessel & Texture,texture_pi_H1_px23,0.007099022472613905,0.0008803211308933763
Vessel & Texture,vessel_pi_H1_px23,0.0070235320123725655,0.0013310154224079405
Vessel & Texture,vessel_betti_curve_H0_bin7,0.0070153059321789325,0.0008152306663389981
Vessel & Texture,vessel_amp_bottleneck_H1,0.007012415990174733,0.0013233553635370098
Vessel & Texture,texture_pi_H1_px12,0.0067513272897037095,0.0005779514271269158
Vessel & Texture,vessel_pi_H0_px22,0.006684132368291161,0.0014048819161148252
Vessel & Texture,texture_amp_bottleneck_H1,0.006628436852912635,0.0015847020973253502
Vessel & Texture,texture_betti_curve_H1_bin4,0.00659166913801357,0.0009636306194525782
Vessel & Texture,texture_betti_curve_H0_bin2,0.006559886964508085,0.0006891328409179501
Vessel & Texture,texture_pi_H0_px22,0.006547237237722129,0.0005223550025808261
Vessel & Texture,vessel_amp_landscape_H0,0.006493776765554018,0.0007134636303427998
Vessel & Texture,vessel_amp_wasserstein_H0,0.006487568643603041,0.0013478828378624002
Vessel & Texture,texture_betti_curve_H1_bin6,0.006285313559293186,0.0013913115569255386
Vessel & Texture,texture_betti_curve_H0_bin1,0.006281881486818316,0.0009575486605663035
Vessel & Texture,texture_pi_H1_px15,0.006193694021093048,0.0017931255714990634
Vessel & Texture,texture_pi_H0_px6,0.006188143468035916,0.000491786642299946
Vessel & Texture,vessel_pi_H1_px24,0.006180464436973575,0.0010135301656460133
Vessel & Texture,vessel_betti_curve_H1_bin8,0.0061304796330682145,0.0007088030382424365
Vessel & Texture,vessel_pi_H0_px16,0.005925015493205258,0.0009683377214830153
Vessel & Texture,texture_betti_curve_H1_bin5,0.005895958227382937,0.0006325606108741577
Vessel & Texture,vessel_pi_H0_px24,0.005745512442783983,0.0007121333016425818
Vessel & Texture,vessel_betti_curve_H0_bin5,0.005694775617670585,0.0007460795644975244
Vessel & Texture,vessel_betti_curve_H0_bin6,0.005614648811820706,0.0005875206041436854
Vessel & Texture,vessel_amp_bottleneck_H0,0.005565928519943203,0.0008055177886843397
Vessel & Texture,vessel_pi_H0_px0,0.005552693950265811,0.0006661341795868368
Vessel & Texture,vessel_amp_heat_H1,0.005425780748680201,0.0009148995389728078
Vessel & Texture,texture_pi_H1_px11,0.005352423083801527,0.0004557999614741599
Vessel & Texture,texture_pi_H1_px1,0.005342180341764098,0.00167388428414236
Vessel & Texture,texture_betti_curve_H0_bin3,0.005330223941830531,0.0009026251132106831
Vessel & Texture,texture_pi_H1_px0,0.005282317176113936,0.001899087159319984
Vessel & Texture,texture_pi_H1_px18,0.005247421615623928,0.0008324092083444516
Vessel & Texture,texture_pi_H0_px0,0.005240071826075905,0.0011013169299447516
Vessel & Texture,texture_betti_curve_H1_bin7,0.005184170516760815,0.0011834343955695978
Vessel & Texture,texture_pi_H1_px17,0.005159141136364418,0.0009314574264255039
Vessel & Texture,vessel_pi_H0_px11,0.0050613003922400125,0.0009132347596955173
Vessel & Texture,vessel_betti_curve_H1_bin7,0.005056736971044897,0.0006035413522759995
Vessel & Texture,vessel_pi_H1_px12,0.004978803117947442,0.0010875975046213487
Vessel & Texture,texture_pi_H1_px10,0.004967481100138374,0.000660790617316827
Vessel & Texture,vessel_pi_H0_px21,0.00488640219308959,0.0006484883769342986
Vessel & Texture,texture_betti_curve_H1_bin3,0.0045590066159497495,0.0009467916268405808
Vessel & Texture,texture_pi_H1_px6,0.0045432100867144835,0.0008406650613816379
Vessel & Texture,texture_pi_H0_px13,0.00453741731504317,0.0014148411848523721
Vessel & Texture,texture_betti_curve_H1_bin2,0.004494708427636355,0.0002847566089506255
Vessel & Texture,vessel_pi_H1_px22,0.00444357339875585,0.0006614713045314461
Vessel & Texture,vessel_betti_curve_H0_bin3,0.00442126676678859,0.0004848492507724778
Vessel & Texture,texture_betti_curve_H1_bin8,0.0043911826868718844,0.0007489984344926645
Vessel & Texture,texture_betti_curve_H0_bin8,0.0043409517509818436,0.0007272554091740518
Vessel & Texture,vessel_pi_H0_px20,0.004290572410380073,0.0004724228111867064
Vessel & Texture,texture_pi_H0_px1,0.004266506010947882,0.0007753152057809866
Vessel & Texture,vessel_pi_H1_px17,0.00419919703426131,0.0003789227303318923
Vessel & Texture,vessel_pi_H0_px10,0.004171702280131556,0.0005109384309181141
Vessel & Texture,vessel_pi_H0_px15,0.004081707765379477,0.0011060691304984438
Vessel & Texture,vessel_pi_H0_px6,0.004030003902820611,0.0007565969587251082
Vessel & Texture,vessel_pi_H0_px18,0.003987824523203362,0.0012734365659523232
Vessel & Texture,vessel_pi_H1_px0,0.003955943789032116,0.0006502401934917077
Vessel & Texture,vessel_pi_H1_px20,0.0038983003776866393,0.0006290820984970996
Vessel & Texture,vessel_pi_H0_px5,0.0038947879088225127,0.000458520347470741
Vessel & Texture,vessel_betti_curve_H0_bin4,0.0038538369361781114,0.0011676710665987208
Vessel & Texture,vessel_betti_curve_H1_bin6,0.0038408659653929,0.0005707427277506526
Vessel & Texture,vessel_pi_H1_px18,0.003667208299527844,0.0005293876800017285
Vessel & Texture,texture_pi_H1_px7,0.0035315774607439948,0.0005456395819697599
Vessel & Texture,texture_betti_curve_H1_bin1,0.0034849568369484775,0.0005960976337748698
Vessel & Texture,vessel_betti_curve_H1_bin4,0.0034250723301847614,0.0004435682822502992
Vessel & Texture,vessel_pi_H1_px11,0.0033323460671851207,0.0003057625061527285
Vessel & Texture,vessel_betti_curve_H1_bin5,0.003275688447912531,0.0005009108244494295
Vessel & Texture,vessel_pi_H0_px12,0.0031320628653060444,0.000559546740966951
Vessel & Texture,vessel_betti_curve_H0_bin2,0.0031139970176377943,0.0005413940551701361
Vessel & Texture,vessel_pi_H1_px5,0.003045871056205311,0.0008384722736986406
Vessel & Texture,texture_pi_H1_px5,0.003039035925464122,0.0009953196918834042
Vessel & Texture,vessel_pi_H1_px15,0.0029903665722045896,0.0002796254735855061
Vessel & Texture,vessel_pi_H1_px16,0.0028937437836822773,0.0006620016919909848
Vessel & Texture,texture_pi_H1_px13,0.0027905373791018884,0.0003239062185634838
Vessel & Texture,vessel_pi_H1_px21,0.0027493001650098813,0.000134066144218402
Vessel & Texture,vessel_betti_curve_H0_bin1,0.002721259382230838,0.0005175046397691119
Vessel & Texture,vessel_betti_curve_H1_bin3,0.002515944494359825,0.0004338637357132364
Vessel & Texture,vessel_pi_H1_px6,0.0024349061679830334,0.00047552116588142347
Vessel & Texture,vessel_betti_curve_H1_bin1,0.002250483743291531,0.0003966355783930582
Vessel & Texture,vessel_pi_H1_px10,0.002182258849527218,0.0003446116869936024
Vessel & Texture,vessel_betti_curve_H1_bin2,0.0019053294805481242,0.00064714206252121
Vessel & Texture,vessel_pi_H1_px1,0.001877442436624474,0.00044625589476845876
Vessel & Texture,vessel_pi_H1_px7,0.0015783692717578832,0.0002264637817771075
Vessel & Texture,vessel_pi_H1_px2,0.001368348360805472,0.0002257082394632697
Vessel & Texture,vessel_pi_H1_px13,0.001356078704120732,0.00037392205808895964
Vessel & Texture,texture_pi_H0_px19,0.0012122577334867327,0.00045209454701240634
